,id,ra,dec,flux_g,flux_i,flux_r,flux_u,flux_y,flux_z,host_galaxy,is_pointsource,is_variable,mag_r,redshift,truth_type
638,40969984561,50.8520156,-46.0756704,7.96299,73.2461,23.7286,0.840349,149.974,119.527,-1,1,1,27.9618,0.0,2
639,40970031204,50.2568906,-46.0862422,41.274,187.23,117.648,4.89658,261.259,232.251,-1,1,1,26.2235,0.0,2
640,40970017574,50.4468604,-46.0893447,3578.56,6408.19,5485.08,1273.64,6918.97,6739.59,-1,1,1,22.052,0.0,2
641,40970022831,50.3933623,-46.0930678,281.274,2024.7,848.832,31.9815,3632.29,2999.32,-1,1,1,24.0779,0.0,2
642,40970020259,50.4774539,-46.1054067,1034.08,2465.33,1930.75,223.841,2880.61,2720.52,-1,1,1,23.1857,0.0,2
643,40970016449,50.4431046,-46.0848412,1600.61,2775.96,2400.54,602.743,2963.71,2901.26,-1,1,1,22.9492,0.0,2
644,40970021052,50.4668516,-46.1052942,60.141,143.407,112.302,13.0165,167.578,158.259,-1,1,1,26.274,0.0,2
645,40969985836,50.8730566,-46.0849499,20.0562,161.975,60.0785,2.1851,308.947,251.093,-1,1,1,26.9532,0.0,2
646,40749455198,50.4714937,-46.1007531,28408.0,74466.9,57282.3,4682.23,88749.0,82576.5,-1,1,1,19.5049,0.0,2
647,40901248963,50.7485186,-46.0807556,607.643,6540.48,1762.61,59.4373,14565.9,11329.2,-1,1,1,23.2846,0.0,2
648,40252940362,50.861264,-46.0626846,4545.87,41815.2,13546.2,479.727,85618.8,68236.7,-1,1,1,21.0705,0.0,2
649,40252941466,50.2534705,-46.1116082,17546900.0,24474000.0,22548600.0,7656710.0,24932200.0,24897500.0,-1,1,1,13.0172,0.0,2
650,40749457410,50.285484,-46.1105665,3769090.0,5207600.0,4805540.0,1682100.0,5301050.0,5298020.0,-1,1,1,14.6956,0.0,2
651,40901254960,50.2726327,-46.0917595,1582550.0,3188380.0,2629270.0,416689.0,3583370.0,3441530.0,-1,1,1,15.3504,0.0,2
652,40970043596,50.2074885,-46.113817,239.285,805.787,563.276,35.7802,1033.99,944.182,-1,1,1,24.5232,0.0,2
653,40970039429,50.2168963,-46.1030133,1106.65,5762.44,3396.11,132.584,8607.18,7462.69,-1,1,1,22.5725,0.0,2
654,40970039566,50.2480797,-46.1111966,867.109,1472.61,1272.67,334.163,1578.79,1545.59,-1,1,1,23.6382,0.0,2
655,40969996031,50.7768064,-46.0969044,24.6268,199.021,73.7982,2.68163,379.727,308.582,-1,1,1,26.7299,0.0,2
656,40901256352,50.2458085,-46.1153679,10072900.0,15656400.0,13892300.0,4066440.0,16483500.0,16271100.0,-1,1,1,13.5431,0.0,2
657,40749454219,50.5070176,-46.0851461,662209.0,1034750.0,917761.0,254673.0,1093590.0,1078310.0,-1,1,1,16.4932,0.0,2
658,40970001362,50.7670605,-46.1126153,241.739,2226.33,720.857,25.486,4561.12,3634.36,-1,1,1,24.2554,0.0,2
659,40970012256,50.4778595,-46.0789157,53.2495,256.575,156.974,6.516,365.322,323.171,-1,1,1,25.9104,0.0,2
660,40062189396,50.4897099,-46.0848868,334.461,547.057,477.009,137.951,581.776,572.183,-1,1,1,24.7037,0.0,2
661,40970032985,50.3019491,-46.1034349,622.363,848.51,789.078,315.781,840.218,850.161,-1,1,1,24.1572,0.0,2
662,40970043150,50.1584416,-46.1002458,1751.04,3174.69,2707.62,566.78,3451.34,3349.07,-1,1,1,22.8185,0.0,2
663,41021294370,50.8502875,-46.0784285,21.2315,171.411,63.5872,2.31375,326.894,265.695,-1,1,1,26.8916,0.0,2
664,41021339127,50.1548697,-46.0971004,57.859,289.091,173.474,7.08782,423.425,370.014,-1,1,1,25.8019,0.0,2
665,40970037252,50.1950117,-46.0904639,892.862,1472.02,1292.91,362.39,1544.43,1523.77,-1,1,1,23.6211,0.0,2
666,40969996527,50.708614,-46.0820909,1302.92,2143.9,1885.28,479.4,2261.33,2222.35,-1,1,1,23.2116,0.0,2
667,41021336328,50.1812616,-46.0919352,11595.1,15720.1,14592.2,5490.41,15836.0,15892.7,-1,1,1,20.9897,0.0,2
668,40969997985,50.767612,-46.1013485,28.0708,189.082,87.5215,3.00775,320.272,268.634,-1,1,1,26.5447,0.0,2
669,40249379121,50.8630223,-46.1033597,1601.47,27982.5,5587.35,199.612,103561.0,61567.2,-1,1,1,22.032,0.0,2
670,40065571096,50.8529385,-46.0895384,26.7571,146.614,81.2114,2.74621,219.718,191.198,-1,1,1,26.626,0.0,2
671,40749458153,50.1697879,-46.0984958,8398.15,41394.5,25126.1,995.905,59379.6,52385.5,-1,1,1,20.3997,0.0,2
672,40970043377,50.1781802,-46.1058896,12.4284,47.3859,31.8851,1.5436,62.8899,56.6572,-1,1,1,27.641,0.0,2
673,40749452852,50.6177191,-46.0784363,275929.0,765815.0,579332.0,41384.5,927876.0,856935.0,-1,1,1,16.9927,0.0,2
674,40901247692,50.862617,-46.0803207,105.767,1847.06,368.892,13.1889,6834.09,4063.28,-1,1,1,24.9828,0.0,2
675,40970001997,50.741004,-46.1083777,383.478,865.639,686.973,94.5331,1002.68,950.435,-1,1,1,24.3077,0.0,2
676,40970031865,50.2941763,-46.0975577,3757.34,5814.41,5215.72,1499.98,6010.25,5955.48,-1,1,1,22.1067,0.0,2
677,40970033274,50.2373801,-46.0883284,1329.72,2337.93,2011.83,494.855,2509.73,2451.73,-1,1,1,23.141,0.0,2
678,40970003795,50.6924663,-46.1031374,912.219,1903.43,1558.16,236.728,2151.85,2052.41,-1,1,1,23.4185,0.0,2
679,40969982486,50.8284618,-46.0626681,68.7109,632.405,204.82,7.24769,1295.24,1032.18,-1,1,1,25.6216,0.0,2
680,40047417030,50.6567199,-46.0764027,238498.0,416905.0,360416.0,75330.8,449180.0,437296.0,-1,1,1,17.508,0.0,2
681,40013829240,50.8061947,-46.062155,25454.7,234258.0,75873.4,2685.21,479764.0,382331.0,-1,1,1,19.1998,0.0,2
682,40970042454,50.1360158,-46.0926742,226.09,844.977,572.118,28.9821,1115.18,1007.04,-1,1,1,24.5063,0.0,2
683,40969983443,50.8162411,-46.0629866,90.5416,609.67,282.242,9.70415,1032.5,866.082,-1,1,1,25.2734,0.0,2
684,40970029488,50.2968229,-46.0906854,87249.7,152423.0,129644.0,31971.2,167347.0,163087.0,-1,1,1,18.6181,0.0,2
685,40970044349,50.1572636,-46.1036347,8441.71,12170.7,11071.3,4167.03,12352.4,12389.3,-1,1,1,21.2895,0.0,2
686,40969985675,50.7959538,-46.0659455,229.879,2116.12,685.308,24.2447,4334.38,3453.97,-1,1,1,24.3103,0.0,2
687,40969991111,50.7745,-46.0797838,222.714,1349.17,684.281,25.0916,2170.21,1843.67,-1,1,1,24.3119,0.0,2
688,41021308875,50.6976919,-46.102986,81.1294,437.61,253.392,9.78101,666.156,573.635,-1,1,1,25.3905,0.0,2
689,40749450992,50.7821677,-46.0704845,11937.2,109925.0,35594.0,1258.63,225193.0,179440.0,-1,1,1,20.0216,0.0,2
690,41021314258,50.6123629,-46.1051432,100.665,443.902,281.633,12.3578,614.255,547.753,-1,1,1,25.2758,0.0,2
691,40969994922,50.714131,-46.0779866,973.791,1709.59,1472.33,340.205,1837.37,1792.14,-1,1,1,23.48,0.0,2
692,40252940571,50.7084259,-46.0746698,216343.0,950485.0,607064.0,24603.5,1310780.0,1167360.0,-1,1,1,16.9419,0.0,2
693,41021294765,50.803933,-46.0690825,22.8732,210.492,68.177,2.41296,431.084,343.539,-1,1,1,26.8159,0.0,2
694,40901247738,50.8636641,-46.0816444,551.988,5075.89,1644.58,58.2659,10391.7,8282.43,-1,1,1,23.3599,0.0,2
695,40749451899,50.7180013,-46.0778989,21122400.0,39976500.0,33168700.0,7094260.0,44709100.0,43212800.0,-1,1,1,12.5982,0.0,2
696,41021292639,50.8437758,-46.0690319,10.8466,189.512,37.8414,1.35201,701.352,416.96,-1,1,1,27.4551,0.0,2
697,41021335084,50.2616251,-46.1064642,455.423,1353.26,991.065,72.487,1675.06,1544.33,-1,1,1,23.9097,0.0,2
698,41021312246,50.6580796,-46.1077841,33410.7,47956.7,43664.1,16754.0,48618.3,48800.2,-1,1,1,19.7997,0.0,2
699,40252940829,50.6731072,-46.1100088,29132.8,135003.0,84264.9,3358.98,189296.0,167971.0,-1,1,1,19.0859,0.0,2
700,41021321274,50.5163226,-46.1110038,1173.64,4445.98,2999.8,146.542,5881.46,5304.84,-1,1,1,22.7073,0.0,2
701,40970003479,50.6706312,-46.0967788,161.2,232.899,211.406,75.2727,238.614,238.205,-1,1,1,25.5872,0.0,2
702,40969990622,50.756873,-46.0739125,23.6856,159.645,73.8759,2.53657,270.494,226.856,-1,1,1,26.7287,0.0,2
703,40249378657,50.8197677,-46.0650611,1693.3,29599.4,5909.18,210.987,109566.0,65132.7,-1,1,1,21.9712,0.0,2
704,40749454021,50.543072,-46.089257,12.1299,256.589,33.5124,2.35214,1277.44,678.821,-1,1,1,27.587,0.0,2
705,40901247170,50.8313885,-46.0608665,168.763,1813.88,489.13,16.527,4036.87,3140.63,-1,1,1,24.6764,0.0,2
706,40970006400,50.6664863,-46.1054232,1970.93,4351.8,3477.02,498.868,5013.44,4763.03,-1,1,1,22.547,0.0,2
707,40970016369,50.558108,-46.1126588,4861.16,8095.62,7019.53,1894.65,8679.92,8507.59,-1,1,1,21.7842,0.0,2
708,40969980229,50.8566794,-46.0618227,683.93,4138.68,2100.04,77.1208,6653.84,5653.75,-1,1,1,23.0944,0.0,2
709,41021310690,50.6658682,-46.1032179,85342.1,115917.0,107464.0,39325.6,117632.0,117758.0,-1,1,1,18.8218,0.0,2
710,40970010468,50.509536,-46.0810217,330.188,3549.0,957.01,32.3344,7898.61,6144.98,-1,1,1,23.9477,0.0,2
711,40749457901,50.2511346,-46.1127605,136.384,1475.69,396.802,13.2847,3294.36,2559.97,-1,1,1,24.9036,0.0,2
712,40970018341,50.3983885,-46.0797906,25.3484,233.625,75.6206,2.67084,478.796,381.461,-1,1,1,26.7034,0.0,2
713,40970024212,50.4546575,-46.1124045,13.137,94.4818,39.6251,1.49474,169.43,139.926,-1,1,1,27.4051,0.0,2
714,40970002510,50.5322668,-46.0595715,43.1148,348.261,129.164,4.69664,664.318,539.9,-1,1,1,26.1221,0.0,2
715,40749456458,50.3614103,-46.1062494,1139.58,8552.41,3596.8,115.918,15277.7,12645.6,-1,1,1,22.5102,0.0,2
716,40969989225,50.8208744,-46.084252,116.625,784.981,363.465,12.504,1329.13,1114.99,-1,1,1,24.9988,0.0,2
717,40970026803,50.389648,-46.1049572,12.2617,99.3012,36.7886,1.33294,189.652,154.062,-1,1,1,27.4857,0.0,2
718,40249381660,50.1736891,-46.0731868,671.208,7265.34,1953.27,65.3601,16222.1,12605.0,-1,1,1,23.1731,0.0,2
719,40252941056,50.4399298,-46.0928993,67010.5,473033.0,217137.0,6746.69,801557.0,675012.0,-1,1,1,18.0582,0.0,2
720,41021322936,50.4681267,-46.1063957,48.3743,347.788,145.882,5.50564,623.566,515.014,-1,1,1,25.99,0.0,2
721,40749454792,50.4523861,-46.0855031,1021.29,8253.68,3060.49,111.207,15747.9,12797.4,-1,1,1,22.6855,0.0,2
722,40901252116,50.4582657,-46.0773796,385.131,3112.31,1154.08,41.9386,5938.09,4825.58,-1,1,1,23.7444,0.0,2
723,40970013141,50.4649104,-46.0791722,17.3113,159.377,51.6118,1.82559,326.467,260.149,-1,1,1,27.1181,0.0,2
724,40970018303,50.4465581,-46.0914776,17.3232,116.7,54.015,1.85601,197.679,165.803,-1,1,1,27.0687,0.0,2
725,41021324520,50.4038347,-46.0969689,34.0177,275.201,102.001,3.70111,525.335,426.831,-1,1,1,26.3785,0.0,2
726,40969992416,50.763783,-46.0813436,432.313,1137.64,864.833,81.7757,1362.77,1273.66,-1,1,1,24.0577,0.0,2
727,40970016123,50.4922192,-46.0953944,11.4867,77.3597,35.8105,1.23096,131.022,109.901,-1,1,1,27.515,0.0,2
728,40969994772,50.6420474,-46.0600563,4382.95,16003.5,10842.6,641.687,21025.8,19080.6,-1,1,1,21.3122,0.0,2
729,40901249202,50.6623713,-46.0652743,104729.0,184695.0,157636.0,35130.0,201916.0,196499.0,-1,1,1,18.4059,0.0,2
730,40970012653,50.47492,-46.0795727,354.099,1855.83,1028.76,40.4109,2785.94,2416.69,-1,1,1,23.8692,0.0,2
731,40970033878,50.1342218,-46.0646543,33.7631,228.9,105.662,3.59876,388.922,325.84,-1,1,1,26.3402,0.0,2
732,41021337954,50.120595,-46.0834234,859.138,2240.46,1706.67,165.171,2681.65,2507.59,-1,1,1,23.3196,0.0,2
733,40749456009,50.2911944,-46.0777315,1875.17,23796.9,5298.0,177.744,58096.7,43967.5,-1,1,1,22.0897,0.0,2
734,40970031973,50.1383453,-46.0592313,91.9875,665.671,278.45,10.4149,1197.22,987.666,-1,1,1,25.2881,0.0,2
735,40970042216,50.2242039,-46.1138777,352.48,2550.02,1066.8,39.917,4585.66,3783.19,-1,1,1,23.8298,0.0,2
736,40970041797,50.1258602,-46.0877634,8.98615,49.6213,27.3963,0.916512,74.6443,64.8655,-1,1,1,27.8058,0.0,2
737,40970037417,50.117547,-46.0716287,20.9123,170.158,62.9132,2.26479,325.701,264.36,-1,1,1,26.9031,0.0,2
738,41021323502,50.3012394,-46.0676885,13.7251,92.8514,42.8999,1.46549,157.6,132.089,-1,1,1,27.3189,0.0,2
739,40749457116,50.1353445,-46.0665513,5942.96,48348.7,17877.3,643.698,92537.7,75111.8,-1,1,1,20.7692,0.0,2
740,40901255125,50.1455997,-46.0636764,4581.18,49589.8,13331.9,446.086,110727.0,86036.9,-1,1,1,21.0878,0.0,2
741,40970036001,50.1391415,-46.0726829,278.584,2098.34,881.117,28.2542,3754.9,3105.99,-1,1,1,24.0374,0.0,2
742,40969994510,50.872668,-46.1145873,11.8013,108.589,35.173,1.24507,222.375,177.219,-1,1,1,27.5345,0.0,2
743,41021320997,50.4073891,-46.0832511,217.935,1567.66,657.421,24.7937,2811.43,2321.8,-1,1,1,24.3554,0.0,2
744,40970024463,50.3480437,-46.086982,11.5786,203.204,40.4996,1.43802,753.579,447.657,-1,1,1,27.3814,0.0,2
745,40252940570,50.6669735,-46.0646437,642.764,11262.8,2246.21,79.9317,41737.3,24800.6,-1,1,1,23.0214,0.0,2
746,40970047830,50.1493551,-46.1123838,4580.19,6154.47,5738.31,2232.0,6144.23,6187.68,-1,1,1,22.003,0.0,2
747,40555737954,50.3502054,-46.093474,48.941,858.562,171.145,6.08034,3183.35,1891.18,-1,1,1,25.8166,0.0,2
748,40252941643,50.1493482,-46.1129863,6358960.0,9869100.0,8796520.0,2464230.0,10353100.0,10217100.0,-1,1,1,14.0392,0.0,2
749,40970040707,50.108782,-46.0800243,568.481,2520.98,1592.77,70.3219,3531.24,3132.43,-1,1,1,23.3946,0.0,2
750,41021337408,50.110163,-46.0786668,16313.2,28065.0,24320.1,5794.4,30009.7,29333.3,-1,1,1,20.4351,0.0,2
751,40062191094,50.1090358,-46.0743192,1650.82,11193.0,5166.55,175.944,19018.8,15933.8,-1,1,1,22.117,0.0,2
752,41021332736,50.173244,-46.0747228,61.4165,663.486,164.361,6.70268,1564.54,1185.87,-1,1,1,25.8605,0.0,2
753,40970033017,50.3452469,-46.1142389,49.8643,359.664,150.656,5.66051,645.856,533.117,-1,1,1,25.955,0.0,2
754,41021322683,50.4984613,-46.1128251,29.1235,235.371,87.2755,3.17117,449.092,364.948,-1,1,1,26.5478,0.0,2
755,40970013837,50.5265205,-46.0965366,17.443,160.575,52.0017,1.83961,328.907,262.097,-1,1,1,27.11,0.0,2
756,41021318863,50.5099631,-46.0995872,27.0523,194.449,81.5706,3.07946,348.6,287.926,-1,1,1,26.6212,0.0,2
757,40970009212,50.5246356,-46.0802482,63.2507,382.909,194.261,7.12982,615.735,523.15,-1,1,1,25.679,0.0,2
758,40970033910,50.3284373,-46.1129508,230.34,2486.58,669.277,22.4781,5545.19,4310.78,-1,1,1,24.336,0.0,2
759,40901255522,50.3135548,-46.1135007,1278.79,16231.1,3613.36,121.199,39628.9,29990.3,-1,1,1,22.5052,0.0,2
760,40970030820,50.3314238,-46.1035012,29.3056,211.551,88.5838,3.32452,380.035,313.652,-1,1,1,26.5316,0.0,2
761,40970010377,50.5468797,-46.0898025,16.3632,93.1835,50.395,1.91711,143.713,123.755,-1,1,1,27.144,0.0,2
762,41021319609,50.5433416,-46.1108051,8.36149,89.7205,22.2894,0.91737,210.915,160.054,-1,1,1,28.0298,0.0,2
763,40749456862,50.3188638,-46.1056474,84.0054,1475.44,293.966,10.4266,5473.61,3251.11,-1,1,1,25.2293,0.0,2
764,40970026286,50.3229187,-46.086947,263.722,1604.02,812.16,29.6149,2585.19,2194.63,-1,1,1,24.1259,0.0,2
765,41021326018,50.3385068,-46.0876998,11992.9,19822.6,17283.1,4898.42,21019.4,20677.1,-1,1,1,20.8059,0.0,2
766,40969986586,50.7907298,-46.0677,180363.0,250954.0,230652.0,82743.6,256084.0,255892.0,-1,1,1,17.9926,0.0,2
767,40970027561,50.3479676,-46.0970584,1248.69,2279.59,1938.97,434.833,2478.39,2407.33,-1,1,1,23.1811,0.0,2
768,40749455878,50.3240166,-46.0828121,51652.4,477589.0,154376.0,5428.39,980255.0,780535.0,-1,1,1,18.4285,0.0,2
769,40970022841,50.3658636,-46.0863317,92.2013,458.76,275.774,11.3343,670.516,586.389,-1,1,1,25.2986,0.0,2
770,40970028372,50.3362192,-46.0966808,80.7673,546.161,252.388,8.62685,926.83,776.857,-1,1,1,25.3948,0.0,2
771,41021317583,50.5479884,-46.1032846,8.26686,66.7972,24.7706,0.900306,127.437,103.564,-1,1,1,27.9152,0.0,2
772,40969987338,50.7494962,-46.0602593,354.784,2870.81,1063.94,38.5937,5480.68,4452.84,-1,1,1,23.8327,0.0,2
773,40970024267,50.4518147,-46.1118902,51.986,285.373,157.951,5.32767,428.046,372.363,-1,1,1,25.9037,0.0,2
774,41021320728,50.5096936,-46.1072155,36.5498,262.747,110.216,4.16021,471.068,389.071,-1,1,1,26.2944,0.0,2
775,40749454895,50.517459,-46.1037554,4036.56,30204.3,12718.8,411.589,53879.4,44620.5,-1,1,1,21.1389,0.0,2
776,40970016762,50.5081211,-46.1017765,13.0972,105.844,39.2476,1.42617,201.946,164.11,-1,1,1,27.4155,0.0,2
777,40970016548,50.5522099,-46.1117855,61.5472,350.773,189.639,7.20616,541.191,465.969,-1,1,1,25.7052,0.0,2
778,40969995551,50.6511368,-46.0650269,51.0422,471.074,152.391,5.37222,966.045,769.472,-1,1,1,25.9426,0.0,2
779,40970017253,50.4813056,-46.0968617,13.5561,124.789,40.4131,1.42971,255.603,203.684,-1,1,1,27.3837,0.0,2
780,40969986995,50.7519689,-46.0597655,192.842,1012.1,560.72,21.9828,1520.39,1318.55,-1,1,1,24.5281,0.0,2
781,40555736478,50.4824154,-46.0918517,170.586,2982.34,595.353,21.2527,11040.3,6562.84,-1,1,1,24.4631,0.0,2
782,40970017503,50.4886339,-46.0993696,51.9982,478.81,155.043,5.48276,980.871,781.592,-1,1,1,25.9239,0.0,2
783,40749451904,50.664262,-46.0650847,3720.12,30146.2,11165.4,404.205,57592.0,46779.2,-1,1,1,21.2803,0.0,2
784,40249380849,50.4573481,-46.095036,3607.94,29161.8,10812.7,392.825,55643.7,45217.3,-1,1,1,21.3152,0.0,2
785,40970025550,50.3225634,-46.0842133,10.3466,111.727,30.0682,1.00946,249.189,193.707,-1,1,1,27.7047,0.0,2
786,41021305061,50.587516,-46.060359,1874.02,2757.4,2494.5,873.651,2818.68,2815.97,-1,1,1,22.9075,0.0,2
787,40062187757,50.7947937,-46.0713475,232365.0,477504.0,386343.0,70579.0,544946.0,523512.0,-1,1,1,17.4326,0.0,2
788,40970024768,50.3232661,-46.0817838,115.781,1250.2,336.463,11.2965,2788.32,2167.52,-1,1,1,25.0827,0.0,2
789,40252940779,50.5574478,-46.0736212,1036.06,18113.3,3615.88,129.078,67053.4,39859.5,-1,1,1,22.5045,0.0,2
790,41021326683,50.4216766,-46.1109706,12.1631,98.4162,36.4743,1.32315,187.884,152.649,-1,1,1,27.495,0.0,2
791,40970021748,50.4379342,-46.1003779,100.16,549.86,304.332,10.2641,824.791,717.489,-1,1,1,25.1916,0.0,2
792,40047418030,50.4381031,-46.1008293,1305.3,10555.6,3912.99,142.061,20145.9,16369.6,-1,1,1,22.4187,0.0,2
793,40970021788,50.438176,-46.1005488,8.44532,147.76,29.4874,1.05152,547.185,325.227,-1,1,1,27.7259,0.0,2
794,40749453142,50.5298797,-46.0646314,445.226,4785.2,1290.39,43.6019,10649.6,8285.28,-1,1,1,23.6232,0.0,2
795,40969988045,50.7455323,-46.0620932,14.5978,118.13,43.7784,1.58787,225.531,183.233,-1,1,1,27.2968,0.0,2
796,41020956733,59.6119429,-46.0809164,69.4454,436.085,219.553,7.59355,700.385,597.429,-1,1,1,25.5462,0.0,2
797,41020954206,59.5512384,-46.0595816,12.6483,90.2052,37.9664,1.44886,161.114,133.257,-1,1,1,27.4515,0.0,2
798,41020952129,59.7688526,-46.0766108,27.0935,246.897,80.3033,2.88064,503.332,401.809,-1,1,1,26.6382,0.0,2
799,40969639739,59.4605261,-46.0946843,24.2676,222.282,72.1394,2.56963,454.237,362.289,-1,1,1,26.7546,0.0,2
800,40749407203,59.8986499,-46.1115655,13.5752,235.674,47.1854,1.70099,869.601,517.57,-1,1,1,27.2155,0.0,2
801,40249359634,59.5850466,-46.0718006,282127.0,1974070.0,909583.0,28609.0,3330960.0,2809500.0,-1,1,1,16.5029,0.0,2
802,40901200833,59.6765993,-46.0988495,4508.11,41113.5,13367.7,479.012,83845.7,66924.6,-1,1,1,21.0849,0.0,2
803,40745627733,59.9509714,-46.1154562,4.45654,209.605,19.7177,0.931346,2293.14,766.115,-1,1,1,28.1629,0.0,2
804,40969634329,59.581869,-46.0771136,15.3247,139.953,45.4778,1.62654,285.601,227.908,-1,1,1,27.2555,0.0,2
805,40745630545,59.496907,-46.0854765,204.123,1640.29,609.696,22.328,3121.27,2539.02,-1,1,1,24.4372,0.0,2
806,40969637137,59.4211997,-46.0728624,9.21164,84.3129,27.3715,0.975975,172.235,137.389,-1,1,1,27.8068,0.0,2
807,40969627104,59.9265517,-46.0772769,163.756,811.489,489.808,20.015,1173.8,1031.79,-1,1,1,24.6749,0.0,2
808,40969633721,59.5719891,-46.0721574,115.897,860.338,363.515,11.8943,1528.87,1267.94,-1,1,1,24.9987,0.0,2
809,41020955553,59.6956074,-46.0857085,27.0169,169.483,85.3651,2.95659,272.07,232.117,-1,1,1,26.5718,0.0,2
810,40745627449,59.9196289,-46.1086482,22.6397,392.96,78.6832,2.83725,1449.83,862.94,-1,1,1,26.6603,0.0,2
811,40555697136,59.7856895,-46.0774515,290.225,5023.08,1006.99,36.4567,18508.1,11021.6,-1,1,1,23.8924,0.0,2
812,40249359325,60.0037255,-46.0910657,330.149,5726.83,1147.0,41.3964,21123.0,12573.9,-1,1,1,23.7511,0.0,2
813,40969638865,59.4532801,-46.0877622,16.3745,103.222,51.8835,1.78489,166.092,141.579,-1,1,1,27.1124,0.0,2
814,40745622402,59.996616,-46.0636137,773.56,8246.6,2231.55,76.2527,18284.2,14245.2,-1,1,1,23.0285,0.0,2
815,40969630865,59.7677781,-46.080158,130.781,930.553,392.043,15.0086,1660.22,1373.73,-1,1,1,24.9167,0.0,2
816,40969628118,60.0518539,-46.0993801,19.2252,154.092,57.3387,2.10728,292.863,238.34,-1,1,1,27.0039,0.0,2
817,40969636512,59.4130449,-46.0680305,175568.0,223592.0,213035.0,91980.4,216401.0,220659.0,-1,1,1,18.0789,0.0,2
818,40969631721,59.6960384,-46.0760972,16.3273,108.848,50.6044,1.76419,183.455,154.16,-1,1,1,27.1395,0.0,2
819,40969632411,59.7389645,-46.0855842,290.193,1820.71,916.998,31.7535,2922.98,2493.68,-1,1,1,23.9941,0.0,2
820,40969637402,59.4947309,-46.0843523,243.446,1466.13,745.444,27.558,2351.66,1999.91,-1,1,1,24.219,0.0,2
821,40969636326,59.4700958,-46.0744808,11.921,79.8123,37.0384,1.28363,134.794,113.183,-1,1,1,27.4784,0.0,2
822,40969627447,59.8206399,-46.0658028,479.081,2702.63,1467.44,56.557,4149.13,3578.95,-1,1,1,23.4836,0.0,2
823,40969627614,60.0433516,-46.0953148,19.4045,155.524,57.8725,2.12699,295.581,240.553,-1,1,1,26.9938,0.0,2
824,40249359305,59.9909929,-46.0876283,21357.3,227822.0,61633.0,2104.22,505268.0,393612.0,-1,1,1,19.4255,0.0,2
825,41020953637,59.727173,-46.0792392,45.6303,789.656,158.312,5.73241,2909.41,1732.6,-1,1,1,25.9012,0.0,2
826,40901199104,60.1185913,-46.0642746,1413.44,12898.0,4192.63,150.115,26311.1,20999.0,-1,1,1,22.3438,0.0,2
827,40062164345,59.9964139,-46.0604511,8.13309,65.1629,24.2515,0.891743,123.825,100.779,-1,1,1,27.9382,0.0,2
828,40745627299,59.7310734,-46.082786,1419.67,11354.7,4228.98,155.875,21558.8,17551.8,-1,1,1,22.3344,0.0,2
829,40969637002,59.4992739,-46.0824985,200.154,1832.29,594.796,21.2034,3743.32,2985.89,-1,1,1,24.4641,0.0,2
830,40901199880,59.8146055,-46.0663513,4217.75,44902.0,12157.7,416.217,99492.8,77533.6,-1,1,1,21.1879,0.0,2
831,40249359471,60.014156,-46.1078696,16217.8,88305.9,49044.3,1673.05,131931.0,114936.0,-1,1,1,19.6735,0.0,2
832,40969633531,59.8326041,-46.1049887,82.259,750.617,243.998,8.73657,1531.19,1222.05,-1,1,1,25.4315,0.0,2
833,40969633544,59.9025003,-46.114089,8.04072,59.748,25.2343,0.824534,106.226,88.0812,-1,1,1,27.895,0.0,2
834,40745628670,59.7639032,-46.1007965,893.481,8146.12,2648.96,94.9592,16610.7,13259.2,-1,1,1,22.8423,0.0,2
835,40969637263,59.3711531,-46.0669138,10.2713,93.8329,30.4868,1.08989,191.513,152.817,-1,1,1,27.6897,0.0,2
836,40901200597,59.8766256,-46.112986,6230.12,66474.4,17981.5,613.699,147445.0,114857.0,-1,1,1,20.7629,0.0,2
837,40745628734,59.7658656,-46.1016172,22291.5,148675.0,69107.2,2407.75,250634.0,210595.0,-1,1,1,19.3012,0.0,2
838,40901201528,59.392762,-46.0946935,112.885,1961.98,392.63,14.1316,7243.2,4310.16,-1,1,1,24.915,0.0,2
839,40969632081,59.5797587,-46.0629951,9.95041,106.07,28.7037,0.980901,235.169,183.223,-1,1,1,27.7552,0.0,2
840,41020958258,59.4167568,-46.0633122,34.6225,247.219,103.999,3.96216,441.809,365.341,-1,1,1,26.3574,0.0,2
841,40745626638,59.8763922,-46.0951991,2303.26,28848.0,6458.73,220.623,70008.6,53103.8,-1,1,1,21.8746,0.0,2
842,40749406650,59.8801289,-46.0819311,18.8123,326.176,65.3404,2.35966,1202.83,716.062,-1,1,1,26.862,0.0,2
843,41020956931,59.7338037,-46.0985862,10.9312,72.903,33.8875,1.18075,122.896,103.264,-1,1,1,27.5749,0.0,2
844,40969639549,59.4446528,-46.0913724,21.64,107.735,64.9715,2.60201,156.029,137.052,-1,1,1,26.8682,0.0,2
845,40969636933,59.3927355,-46.067895,47.895,341.651,143.784,5.4854,610.281,504.743,-1,1,1,26.0057,0.0,2
846,40969632215,59.5765406,-46.0632972,80.7419,646.984,240.774,8.85204,1229.49,1000.64,-1,1,1,25.446,0.0,2
847,40249359203,60.0482861,-46.0826193,33.7799,708.283,92.834,6.59148,3513.19,1869.55,-1,1,1,26.4807,0.0,2
848,40745625773,59.9868786,-46.0987521,74.5012,1292.7,258.876,9.33916,4768.71,2838.51,-1,1,1,25.3673,0.0,2
