ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
2.875343,1.778837,2.404701,2.780787,3.8565,1.548715,0.8367752,1.0
1.690107,1.852505,2.458937,2.790115,3.586417,1.556991,0.7211615,1.0
1.952665,0.9779167,1.473569,1.821003,10.2154,4.353052,0.468662,0.5339255
1.528164,0.8032284,1.247879,1.542074,4.545274,2.08694,0.4090699,0.6051139
2.404263,1.730442,2.350061,2.698389,2.955481,1.493642,0.7147313,0.8287941
3.942945,1.591934,2.446836,2.22683,2.969533,4.368885,0.8019814,1.0
0.5077915,0.814209,1.290619,1.542789,3.183633,1.390169,0.6039072,1.0
1.291067,0.5345325,0.8319283,1.033447,3.568459,1.694644,0.8992963,0.3211003
0.8991776,0.3970222,0.7468319,0.8454304,6.444717,2.762954,0.8642852,0.6252825
4.668001,1.700085,2.359715,2.740574,2.811414,1.26527,0.5853411,1.0
2.932644,1.684151,2.314676,2.701269,3.795673,1.694803,0.7643403,1.0
1.247078,1.667978,2.334105,2.710915,4.071899,1.882376,0.8743555,1.0
1.83363,0.9830971,1.403822,1.725712,3.776899,1.59142,0.9792877,1.0
0.6220455,0.07893372,0.1254349,0.198267,4.804783,2.417637,0.6159486,0.0
0.5474854,0.4780102,0.8694668,1.015549,4.731724,2.228193,0.7339867,0.6534332
2.386402,1.783453,2.427143,2.840179,5.463137,2.122968,0.6106692,1.0
1.109518,1.729338,2.478153,2.894428,2.822933,1.406874,0.7378345,1.0
1.822302,0.9745655,1.406727,1.773012,4.091989,1.711662,0.5518751,1.0
2.03166,1.056084,1.495609,1.86619,2.907811,1.348577,0.3784033,0.8902454
1.57205,0.8358002,1.282345,1.596595,7.310773,3.088326,0.8067148,1.0
1.844257,0.9796047,1.411337,1.741425,3.695905,1.838357,0.6010735,0.2559714
1.866114,1.18503,1.6457,1.969036,3.284034,1.462245,0.4065504,1.0
1.22204,0.6152744,1.03767,1.227512,4.55861,2.172323,0.6159078,0.08478843
1.98682,0.9102821,1.334127,1.654835,3.459449,1.529127,0.6115917,1.0
1.597343,0.9775581,1.519886,1.854959,6.142063,2.552761,0.669177,1.0
1.636131,1.582277,2.213476,2.642685,5.840665,2.513545,0.8390392,1.0
2.92186,1.54093,2.403717,2.830772,4.016541,2.009957,0.4630013,0.4261342
1.944923,1.072657,1.506212,1.833725,6.897675,2.709445,0.7128075,1.0
1.924837,1.054394,1.542696,1.887558,4.391518,2.008523,0.4996191,0.8501909
1.625837,1.035133,1.517448,1.893288,4.312315,1.789178,0.4466391,1.0
1.916073,1.070593,1.520086,1.888188,6.020988,2.392552,0.6607859,1.0
2.050524,1.068998,1.519558,1.87615,8.254821,2.879756,0.6908517,1.0
1.839199,1.095976,1.569082,1.955362,3.945353,1.680758,0.7467825,1.0
2.039249,0.9110928,1.296631,1.617996,4.034464,1.67673,0.7972487,1.0
1.810772,0.973444,1.50824,1.950226,5.715197,2.325013,0.1648021,0.5391128
1.827517,1.03706,1.482716,1.830519,4.416168,1.961742,0.8012837,0.9444432
1.99579,1.0135,1.4634,1.813469,5.577516,2.236075,0.5810655,1.0
2.00873,1.062201,1.514746,1.853249,3.597179,1.627107,0.4074027,0.9773139
2.198034,1.107907,1.573602,1.915758,17.21738,7.046955,0.7832208,1.0
2.204744,1.094419,1.571543,1.924417,3.463665,1.588263,0.8757391,1.0
2.260769,1.072792,1.547556,1.915125,3.669836,1.661591,0.9335988,1.0
1.922974,1.07882,1.553648,1.912077,44.38174,10.56399,0.7751127,1.0
1.912182,1.01866,1.467829,1.814688,3.057095,1.39908,0.644325,0.8664822
1.066505,1.849051,2.473921,2.809866,3.199317,1.26002,0.9329462,1.0
0.9086781,1.586288,2.619942,3.138828,4.397775,2.306818,0.8825502,1.0
2.385504,1.85066,2.552908,2.981142,2.187757,1.048047,0.7210262,1.0
1.983765,1.557404,2.148737,2.509233,3.688489,1.778162,0.6190429,0.7309199
1.90954,1.02309,1.465479,1.850441,2.814111,1.294636,0.4606357,1.0
1.854092,0.9833546,1.400564,1.757507,4.492455,1.944489,0.751327,0.9700441
1.845276,1.019176,1.439665,1.800665,3.781677,1.628585,0.6959363,1.0
1.761549,0.8844557,1.309107,1.621926,6.669757,2.742321,0.9704643,1.0
2.974064,1.168428,1.886631,2.118076,43.74987,1.501644,0.4155897,1.0
1.060375,0.5133591,0.8366566,0.9173737,6.703207,2.952935,0.7475883,0.1487811
1.914494,0.9035358,1.300806,1.706873,2.879206,1.31598,0.6172084,1.0
1.576462,0.817564,1.267718,1.568312,4.805613,2.222183,0.5627305,0.7384469
1.870129,0.9423237,1.395067,1.78012,4.809222,2.196853,0.4922386,0.8889998
1.690922,0.773716,1.199017,1.475136,8.064468,3.286313,0.5888426,0.8874175
1.703331,0.9511051,1.340576,1.660303,3.081195,1.430174,0.4932218,0.9001972
1.81917,1.064953,1.547979,1.936741,3.865391,1.587642,0.3692843,1.0
1.531105,0.9338112,1.389933,1.744801,3.896052,1.789781,0.7442873,0.6921712
1.851364,0.878582,1.261892,1.530756,2.582429,1.200037,0.8062248,0.8240951
1.373486,0.7576523,1.273306,1.543728,3.287716,1.538925,0.5387335,0.5024939
1.874481,0.9890995,1.403698,1.730997,2.859069,1.333931,0.7929528,0.8691891
1.817162,0.9080334,1.337658,1.68926,4.003224,1.733195,0.2588589,0.9359679
2.0581,0.9165897,1.312456,1.641972,3.885254,1.763954,0.7293394,1.0
0.9479961,0.3798141,0.6865349,0.7502651,2.783891,1.434086,0.7665216,0.0
0.3170948,1.694559,2.949938,3.506807,4.352622,2.079537,0.6097664,1.0
0.950964,0.4511833,0.8162842,0.9334335,4.269821,2.028913,0.4307355,0.5009982
1.813448,1.012018,1.506763,1.86567,5.810382,2.438736,0.380829,1.0
0.8651752,0.133873,0.4264927,0.5044861,2.782215,1.203822,0.9086331,1.0
1.440481,1.869879,2.470881,2.854677,4.413167,1.922275,0.6868973,0.5394912
1.004652,0.4515839,0.7789001,0.9369888,5.182031,2.547751,0.7638032,0.0
1.868454,1.040127,1.483385,1.847075,7.829559,3.155946,0.6651997,1.0
1.170198,0.3929825,0.6560745,0.7706566,4.349749,1.913309,0.5877105,0.6374118
2.021103,1.101715,1.580952,1.906538,5.01904,2.032354,0.6522463,1.0
1.626581,0.7827187,1.16641,1.443248,7.143464,3.001683,0.7297745,1.0
1.143145,0.6840611,1.05859,1.274672,6.328799,2.928303,0.5392166,0.3248875
1.96847,1.100342,1.616877,1.968651,5.465714,2.43212,0.2499847,0.528205
1.837324,1.067846,1.53755,1.879188,4.375175,1.920285,0.7565241,1.0
2.351545,1.783892,2.732178,3.225981,2.753316,1.504597,0.7216225,0.8475158
1.076746,0.6395893,1.022943,1.273138,5.193187,2.552551,0.9413509,0.4281836
1.890825,1.063417,1.513716,1.888472,6.084787,2.406563,0.8107855,1.0
1.822115,1.685854,2.293894,2.697012,7.019519,2.683485,0.7539563,1.0
2.280237,1.647764,2.24045,2.581459,11.58079,2.794497,0.4578018,1.0
2.99497,1.650534,2.277781,2.591515,4.363687,1.771138,0.806676,1.0
3.499977,1.51634,2.121616,2.465382,3.250234,1.476293,0.675738,0.8459978
1.878487,0.9037628,1.301355,1.599854,5.661561,2.251201,0.8667779,1.0
1.691067,0.8357601,1.265606,1.563804,8.721233,3.512923,0.7189986,0.8852037
1.574131,1.654081,2.615841,3.164909,4.53964,1.992706,0.8660606,1.0
2.007458,1.775892,2.370705,2.656879,10.55824,1.684933,0.9034852,1.0
1.617397,0.7939072,1.201343,1.50715,7.848135,3.47521,0.558995,0.7748768
1.962917,1.005098,1.419333,1.767834,4.510324,1.949913,0.7177374,1.0
1.666561,0.8574066,1.216614,1.471981,3.307482,1.515409,0.7364783,1.0
1.761246,1.026726,1.448261,1.793251,3.69967,1.652485,0.5207747,1.0
1.857672,1.507765,2.269688,2.726084,3.174764,1.399525,0.2856828,0.9556959
2.234173,0.9527683,1.423445,1.777008,2.47042,1.238984,0.4851001,1.0
1.037136,0.2744827,0.5278263,0.6508942,6.373771,3.125432,0.7054023,0.0
1.44051,0.6806622,1.065739,1.369894,5.703139,2.686073,0.2951028,0.07830583
1.827682,0.9355717,1.32461,1.63501,3.345188,1.467591,0.4313593,1.0
1.617392,0.9069214,1.380152,1.71169,4.140121,2.062719,0.7478598,0.9784283
1.084751,0.4672794,0.7429333,0.9133167,3.940243,1.933781,0.8898872,0.1373825
1.814125,1.676483,2.315182,2.72097,7.453422,2.206071,0.7841507,1.0
1.158897,0.5982666,0.9502983,1.195936,5.462296,2.69209,0.8317249,0.09855599
1.696171,1.19243,1.722382,2.055429,5.099457,2.153399,0.4516295,1.0
2.521357,1.824831,2.58217,3.110565,4.086897,1.783629,0.7937551,0.5748837
1.105577,1.69397,2.600077,2.908375,2.919433,1.639758,0.6553116,0.55403
1.123442,1.863018,2.606697,3.127794,5.397988,2.141986,0.7724541,1.0
0.3051929,0.321764,0.4576607,0.9111195,2.04465,0.9584805,0.8255565,1.0
2.128633,1.217451,1.696383,2.029081,4.674518,1.978644,0.8341093,1.0
1.674913,0.7847748,1.114254,1.360968,3.980588,1.594745,0.8415864,1.0
2.711334,1.342276,1.97217,2.314008,1.672172,0.8264269,0.09986778,0.0
1.906517,1.026541,1.437786,1.762726,3.777028,1.615738,0.8012351,1.0
0.9971752,0.412487,0.6621037,0.8218441,7.864877,3.346713,0.1654929,0.002939264
3.979252,1.718987,2.383886,2.852102,4.064406,1.754159,0.8711586,1.0
2.465408,1.509108,2.039818,2.346592,5.135365,1.963218,0.9233062,1.0
1.50205,1.740355,2.450096,2.927515,3.453262,1.60786,0.802131,1.0
1.07498,0.3011417,0.5512218,0.5793953,5.743226,2.763446,0.6677043,0.01466906
1.840734,0.7933636,1.165098,1.45089,5.165435,2.117622,0.2758482,0.7594216
2.001684,0.8591633,1.258218,1.594732,4.573716,2.053684,0.6065205,0.6089023
1.844105,0.8366661,1.216658,1.524364,4.076699,1.778599,0.7337795,0.8893827
1.904764,0.9057407,1.285412,1.621473,5.343751,2.153553,0.7213227,1.0
1.533756,0.7582779,1.160876,1.461493,9.899653,4.128366,0.3939129,0.7297745
0.9710484,0.2756691,0.4996433,0.5735302,3.970795,1.984998,0.8589605,0.0
1.31347,0.6619167,1.034272,1.272118,10.83379,5.020292,0.5239751,0.2190987
1.05718,0.4685087,0.7960901,0.9684267,5.483973,2.684186,0.748993,0.01859346
2.045399,1.344103,1.829531,2.166321,4.299704,1.921001,0.7699729,1.0
2.260967,1.32568,1.806704,2.159254,2.768511,1.399091,0.6615521,0.2710045
1.810061,1.285973,1.766188,2.082254,4.73568,1.985849,0.8772482,1.0
2.033281,0.86343,1.254986,1.553841,4.41361,1.94748,0.6640796,0.4441161
2.614307,1.367702,2.437193,3.019479,1.429209,0.7531365,0.1705626,0.0
1.908659,1.065557,1.509809,1.826168,4.730365,1.650126,0.748785,1.0
2.050356,0.9491177,1.383476,1.708272,8.101495,2.779783,0.7623315,1.0
1.657576,0.8432713,1.229572,1.475794,2.53395,1.133949,0.7580688,1.0
2.10235,1.021183,1.441268,1.771057,4.909567,2.057165,0.8147436,1.0
1.448917,0.8874302,1.240395,1.559174,8.436571,3.394874,0.7238452,1.0
1.661407,0.7994289,1.240278,1.576414,4.407607,1.898809,0.1787091,0.107981
2.496105,1.662838,2.249743,2.58839,3.487867,1.689233,0.8642089,1.0
1.84775,1.744408,2.410358,2.625481,2.715343,1.232713,0.6243229,0.8944787
2.512794,1.055473,1.565355,1.936649,5.480654,2.324594,0.5574645,1.0
1.500143,0.7360859,1.114324,1.374421,6.883721,3.361134,0.7324798,0.5231611
2.335829,1.079367,1.496916,1.847837,3.618495,1.64807,0.511053,0.8500648
1.204865,0.777853,1.201078,1.471149,4.34193,2.006928,0.4877963,0.9721208
1.157104,0.4320879,0.5584354,0.5877056,1.538075,0.7375122,0.05,0.9958638
1.700781,0.8761187,1.346595,1.686918,9.1017,3.81837,0.2999695,0.966565
1.003399,0.3600082,0.6399002,0.7741089,3.033838,1.431766,0.7255394,0.4888689
1.675837,1.319719,1.786331,2.102324,5.190567,2.268224,0.9756526,1.0
0.01988411,0.2068653,0.5761223,0.5302048,2.050229,0.9172266,0.9379289,1.0
1.777954,0.8956833,1.290945,1.604548,6.352491,2.902242,0.5253388,0.882658
2.508642,1.860611,2.499542,2.925392,2.836388,1.177074,0.9813882,1.0
1.141249,0.4468555,0.8232365,1.199024,1.50391,0.7430977,0.09999964,0.0
1.312981,0.6524191,1.018628,1.267602,9.918016,4.816995,0.9133232,0.4575092
1.934351,0.9429531,1.345577,1.657509,4.735223,1.961058,0.6568373,1.0
1.7537,1.798622,2.511475,2.918442,3.869872,1.8142,0.8835239,1.0
1.904175,1.145664,1.599037,1.915112,4.930181,2.057423,0.8096959,1.0
2.461868,1.77673,2.540854,3.007053,2.521883,1.255969,0.7084446,0.934306
1.506447,1.85915,2.519987,2.91396,3.599042,1.684,0.9011179,0.9014955
2.355953,1.91181,2.563513,2.853872,5.501634,2.338097,0.7334464,1.0
1.358086,0.9553375,1.38566,1.704536,5.74296,2.813441,0.9426256,0.2712985
1.84796,0.8953133,1.276924,1.606115,3.094836,1.306863,0.5022492,1.0
1.271555,1.790253,2.367947,2.768908,3.344835,1.712885,0.6453818,0.4329303
1.628435,0.8050814,1.19372,1.489102,9.61904,3.94027,0.5611033,0.6607803
1.325296,0.5195255,0.8277683,0.9596901,7.42326,3.470454,0.5089489,0.2808999
1.339903,0.5553894,0.8016605,0.9856091,6.252338,2.794915,0.3956958,0.0
2.57106,1.351589,2.341555,2.844668,1.216032,0.6436357,0.09999955,0.0
2.524773,1.775988,2.471134,2.857744,4.5225,1.826019,0.8594054,1.0
1.372444,0.8379688,1.276375,1.566772,4.744168,1.95611,0.6270435,1.0
1.885626,0.9416409,1.36484,1.681334,9.116258,3.371894,0.8942472,1.0
1.875044,0.9104156,1.31958,1.604492,3.155909,1.27368,0.7451641,1.0
1.770397,1.05328,1.496275,1.817343,4.434352,1.972086,0.7144099,1.0
1.865931,1.02268,1.473374,1.806396,7.102899,2.855456,0.7886116,1.0
1.833246,1.020231,1.451091,1.774278,7.72053,3.527319,0.8155684,0.8128251
1.983431,0.9884968,1.427547,1.751102,3.110816,1.392316,0.2830485,0.8801216
1.540144,0.8627682,1.332909,1.658792,3.50858,1.470977,0.5878643,1.0
1.057014,0.4065399,0.628767,0.7595272,5.242366,2.349883,0.1767091,0.0
2.36731,0.9983234,1.353032,1.53781,1.343079,0.7052912,0.1000256,0.0
1.081848,0.4000607,0.6318789,0.6925125,11.23271,4.362665,0.5945492,0.5020168
1.585978,0.7977295,1.216067,1.516437,9.895464,4.193593,0.4526427,0.7119892
1.741556,0.7664337,1.10361,1.415612,11.88276,5.372859,0.8734931,1.0
1.888964,1.027011,1.476629,1.837835,5.767223,2.416548,0.4631316,0.8984883
1.725763,0.7952156,1.226753,1.535458,4.650496,2.366285,0.5500208,0.4598023
1.493263,0.6785069,1.021998,1.242453,9.512537,4.699189,0.7499657,0.0
1.687487,1.908506,2.544456,3.024117,3.044842,1.386436,0.9485316,1.0
2.077875,0.876339,1.242659,1.533827,4.97099,2.212055,0.6012937,0.9819772
1.571659,0.8142271,1.211927,1.511925,19.13293,8.231104,0.4499927,0.4647041
5.451956,2.177183,3.191715,3.899889,68.26881,2.180563,0.9078513,1.0
1.723494,1.020166,1.484232,1.79188,5.674158,2.407485,0.6970915,1.0
1.126743,0.6578331,0.9805508,1.20303,4.854634,2.417049,0.9001222,0.0416967
1.979376,1.861532,2.683861,3.069416,2.621456,1.161441,0.7169368,1.0
1.624958,1.697596,2.314106,2.768538,4.522524,1.531793,0.9927122,1.0
1.262922,0.6273689,0.9817085,1.131969,7.038523,3.105081,0.1631857,0.0
3.580908,1.738832,2.344797,2.712978,8.147226,1.023063,0.9065979,1.0
1.706841,0.8697109,1.24914,1.546545,4.688128,1.961388,0.9905503,0.9438292
2.267927,1.543335,2.096155,2.435591,4.668763,2.061947,0.7504196,1.0
1.258974,0.3957081,0.629509,0.7844658,7.980908,2.510897,0.668026,0.105295
1.612099,0.6053982,0.986639,1.191612,4.442239,2.001692,0.3406375,0.1481801
0.4047565,1.740524,2.591911,2.967861,3.973463,1.582523,0.4832693,1.0
2.025721,1.547863,2.105185,2.476801,5.274737,2.011929,0.655127,1.0
2.978403,1.76256,2.363752,2.755636,2.999526,1.63526,0.5277678,0.7684683
1.253044,0.7716026,1.140009,1.473818,5.127151,2.247733,0.559232,1.0
1.894564,0.9549065,1.331415,1.718287,3.497278,1.625445,0.7032123,0.9893049
2.039432,0.9027843,1.3058,1.716524,10.63777,3.934806,0.9232291,1.0
1.876808,0.8438244,1.215054,1.578856,2.697851,1.222706,0.7192311,1.0
1.844444,0.866188,1.235773,1.616342,3.976119,1.7825,0.9183214,1.0
1.282196,0.7907658,0.8772316,1.182741,1.653654,0.8124775,0.8642442,1.0
1.182192,0.968523,1.395618,1.668831,3.667774,1.825104,0.9327427,0.4593408
4.670595,1.748768,2.507347,2.890566,3.686908,1.648204,0.883916,1.0
2.663918,1.51721,2.102465,2.435776,5.951568,2.590338,0.7570914,1.0
2.002724,1.005466,1.432587,1.773327,2.407239,1.098921,0.334005,1.0
1.766228,0.7923012,1.133512,1.414068,2.721896,1.129763,0.9564901,1.0
1.454273,1.681767,2.316692,2.694992,3.000158,1.637173,0.9028822,1.0
1.59577,1.451847,1.991461,2.38419,4.539396,2.245246,0.6677645,0.3245587
2.139038,1.669506,2.257465,2.60384,3.546686,1.488028,0.8054841,1.0
3.296993,1.83436,2.696505,3.243574,2.902581,1.436705,0.9998205,0.8215861
1.731283,0.8658714,1.284542,1.582975,3.52061,1.665344,0.7155836,0.8005176
2.617647,1.52634,2.065348,2.376472,4.22916,2.015753,0.5524604,0.9397299
0.8154068,1.164366,1.894068,2.285795,4.014608,1.682634,0.6832823,0.7882157
1.933828,1.109783,1.569256,1.905429,7.392184,3.185634,0.76516,1.0
2.550747,1.755371,2.411676,2.781986,4.028419,1.622051,0.7214483,0.993183
4.772711,1.718353,2.339689,2.755831,3.112408,1.618843,0.7220667,0.8912365
1.124735,1.630075,2.498768,2.846863,8.327924,1.645815,0.6930273,1.0
0.9749641,0.3134575,0.5802135,0.6359959,4.978158,2.374303,0.8833181,0.0
1.755991,0.7880497,1.163089,1.455444,9.039994,3.694208,0.5776534,1.0
2.472769,1.748266,2.510767,3.000879,3.296515,1.406654,0.692054,1.0
0.5026398,0.4711857,0.8614349,0.9450073,2.457417,1.193061,0.9002384,0.8105157
5.024067,1.621302,2.392851,2.717176,2.10908,1.351752,0.9998683,0.9070408
1.830168,1.004734,1.388453,1.726603,4.315248,1.93555,0.4708228,0.8007196
1.104784,0.7249413,1.11647,1.351532,4.631504,2.136227,0.8689436,0.3892748
1.352425,0.566576,0.8416367,1.022623,8.336066,3.732637,0.9591844,0.0
1.619289,0.4662647,0.7727547,0.9717941,5.602539,2.483847,0.1912384,0.0
3.480206,1.613195,2.225515,2.637636,6.982466,2.30877,0.349904,1.0
1.139767,0.5056667,0.7564163,0.8571548,9.399935,3.404578,0.2219496,0.2504128
1.577164,0.8818874,1.256271,1.543789,5.400605,2.486158,0.7505139,0.3425201
1.914957,1.116938,1.539242,1.89044,4.186723,1.813246,0.8294723,1.0
1.68166,1.816425,2.409887,2.734989,2.917294,1.382987,0.6380164,1.0
1.757269,1.417231,1.939489,2.322197,3.91313,1.717472,0.9998968,0.995779
2.242081,1.664003,2.233467,2.585379,2.948059,1.354842,0.9998927,0.7924116
2.534336,1.545198,2.517447,2.812002,2.969226,5.778925,0.994837,1.0
1.896515,0.8800125,1.267871,1.582269,3.30124,1.482942,0.6864409,1.0
1.852345,0.8094921,1.240585,1.532194,2.905174,1.339964,0.9977461,1.0
2.181782,0.7481022,1.187311,1.46472,5.248348,2.40871,0.2364256,0.0
1.745052,0.8923512,1.283589,1.594565,5.484622,2.177681,0.7943239,1.0
1.419542,0.689991,1.035654,1.260916,5.343416,2.505759,0.5080049,0.2013676
1.823845,1.61936,2.138283,2.60285,4.310166,1.905337,0.4274391,0.8597122
1.69294,0.8977184,1.286095,1.588013,2.985878,1.362372,0.8524874,0.9181471
1.682905,0.8689575,1.245749,1.572462,5.647742,2.179039,0.8406966,1.0
1.821249,0.8434315,1.228197,1.519806,2.84165,1.284018,0.4819745,1.0
2.110537,1.197422,1.716227,2.099529,4.802268,2.152062,0.4341275,0.9943738
1.868727,1.04394,1.451574,1.778145,6.046961,2.570742,0.7734388,1.0
1.177485,0.4839191,0.7220383,0.8851299,9.661483,4.355196,0.2499457,0.0
1.897627,1.005646,1.395094,1.682098,4.889536,2.169477,0.7109452,0.7236173
1.016327,0.7151814,1.175049,1.316399,3.54541,1.67026,0.6874879,1.0
1.80418,0.9597836,1.484749,1.80438,3.199864,1.4302,0.8451705,1.0
2.121494,0.9873924,1.397106,1.715043,7.551521,3.247965,0.6687333,0.9382751
1.582899,1.448893,2.281399,2.640291,3.73683,1.582691,0.597688,0.7396886
1.721863,0.919281,1.305073,1.617838,2.761153,1.293566,0.737835,0.996612
1.028133,0.8091469,1.215292,1.385138,4.515329,2.043736,0.6933921,0.533381
1.602797,0.9217262,1.31296,1.603579,8.191438,3.634383,0.7679839,1.0
1.858648,0.9674282,1.350016,1.659308,7.917552,3.739303,0.8620394,0.5893551
1.07699,0.2911911,0.4644051,0.4823475,7.449171,3.221104,0.3076817,0.004930565
0.8519478,0.2758846,0.5312309,0.6255589,2.599519,1.288352,0.7387165,0.4339868
1.052778,0.3670588,0.5099649,0.6503191,10.07664,4.577847,0.5280766,0.04517049
1.804136,0.9826241,1.353254,1.6591,4.213963,1.816742,0.7754538,1.0
2.363762,1.264866,1.74579,2.082439,4.280976,1.825373,0.7662013,1.0
1.722443,0.9460049,1.378241,1.724764,4.213114,1.881444,0.3562058,0.4209398
0.1173992,0.3448448,0.3161907,0.2858524,1.692139,0.8846374,0.309891,0.685589
1.600138,0.8536358,1.299757,1.643738,3.447012,1.631468,0.215841,0.8094012
2.080746,1.19718,1.644907,2.015558,5.828464,2.52474,0.8587739,1.0
1.785759,0.9271374,1.301556,1.597672,3.587219,1.550413,0.9367114,1.0
1.843571,0.8401928,1.215921,1.502399,3.470588,1.600261,0.6672754,0.7548025
1.67206,0.7681484,1.172644,1.452726,6.28107,2.941895,0.4800541,0.2045784
1.315195,0.649086,0.9916344,1.300425,6.37637,3.024307,0.3226839,0.06340688
1.410067,0.7076416,1.055851,1.278637,3.987461,1.942649,0.5757834,0.0
1.791101,0.8666782,1.234982,1.530648,4.443854,1.924341,0.6809283,0.9043719
1.909477,0.8475037,1.228273,1.503296,4.31663,1.970602,0.2581828,0.5794957
1.967161,0.9321308,1.349766,1.688145,3.338107,1.4368,0.9998217,0.9627669
1.914072,0.8885098,1.298069,1.615574,3.042563,1.358351,0.488748,0.9416366
1.124748,0.4711971,0.7499695,0.9473438,5.131534,2.456378,0.3699487,0.005188106
1.959578,0.8767376,1.276514,1.581598,2.301861,1.102729,0.5021104,0.8819601
1.426903,0.850811,1.288651,1.617045,5.590643,2.386962,0.3600475,0.7070268
1.836317,0.8499908,1.222326,1.565334,2.918912,1.321273,0.9112497,0.8694225
1.97757,1.152704,1.657541,2.012564,3.289071,1.545979,0.5233893,0.7332025
0.03808022,2.081696,3.079685,3.720375,4.233315,1.879567,0.7197692,1.0
1.898067,1.642496,2.423363,2.92263,2.682504,1.435405,0.5707959,0.9439937
1.128729,0.4463978,0.7055082,0.86376,6.882876,3.244045,0.6999968,0.09365684
1.221092,0.6430244,1.041992,1.252602,5.126122,2.466012,0.5499545,0.1334404
0.9881401,0.4303188,0.7445164,0.8301849,7.59498,3.601581,0.6384608,0.0499214
1.910316,0.8763638,1.278093,1.577299,2.760417,1.293655,0.9063951,0.9973094
1.781389,0.8393898,1.21487,1.486404,4.870985,2.04021,0.7528819,1.0
1.649084,0.8506413,1.2162,1.507,5.184484,2.602174,0.7269555,0.6250578
1.74309,0.8499336,1.240002,1.527067,2.812555,1.33885,0.4185626,0.8606229
1.691811,0.8385983,1.199417,1.443748,4.160441,1.829648,0.3590356,0.6037878
1.862806,0.9528008,1.427502,1.78921,6.612093,2.992097,0.8395923,1.0
1.658794,0.8054676,1.263229,1.598602,5.011743,2.348441,0.2811815,0.3018752
1.799261,0.8488655,1.228807,1.493391,3.63872,1.59029,0.8499714,0.9249386
1.95071,0.8770447,1.276705,1.594981,6.22498,2.441989,0.8856469,1.0
1.692375,0.8329391,1.208319,1.507818,4.391399,1.950607,0.6594566,0.7416694
1.838966,0.8787327,1.286783,1.572795,5.04222,1.976225,0.7635075,1.0
1.750681,0.8462963,1.242945,1.531681,2.820515,1.318103,0.4528275,0.779039
1.075184,0.8591747,1.220411,1.710691,1.556841,0.7939867,0.9998727,1.0
1.666576,0.815855,1.180313,1.473595,5.008568,2.299778,0.6241346,0.5908096
1.751427,0.785799,1.130014,1.38876,3.447099,1.551446,0.4532951,0.7247631
1.932714,0.8719254,1.2766,1.566374,2.77744,1.305029,0.6908577,0.9999949
1.607492,0.8501377,1.232344,1.485962,7.807367,2.986014,0.7717484,0.7721695
2.072521,1.903519,2.802458,3.25102,2.900731,1.255091,0.5651776,1.0
3.220192,1.713352,2.555887,3.010605,3.240515,1.682685,0.8625644,0.9061274
1.609594,0.7992859,1.170668,1.416122,5.419121,2.261276,0.8063697,0.4949458
2.171715,1.715271,2.272562,2.64712,5.417431,2.170329,0.7065058,1.0
1.286192,0.5031357,0.7605438,0.9279881,6.080909,2.892464,0.9393515,0.0
1.48271,0.7830696,1.142452,1.425121,5.79261,2.841622,0.536629,0.1030098
1.729115,0.8373756,1.22706,1.487556,2.132752,1.004295,0.3281227,1.0
1.930368,1.015244,1.467157,1.819305,4.394077,1.880681,0.2241675,0.6080479
2.367764,1.688347,2.298384,2.535191,6.320869,2.880146,0.8738508,1.0
2.957893,1.552999,2.13772,2.472677,3.467242,1.522997,0.9938,1.0
1.798615,1.734549,2.338717,2.599319,4.80409,1.622046,0.9251591,1.0
1.504925,0.8137989,1.204666,1.500219,5.165317,2.298531,0.4914244,0.6121455
2.312517,1.571335,2.58511,2.972561,2.987571,1.421458,0.7940622,1.0
1.653969,0.9246998,1.322735,1.587753,7.003587,2.070052,0.7571679,1.0
1.525488,0.7972755,1.210455,1.501226,2.873756,1.188408,0.3531765,0.8217791
1.20743,0.7681618,1.170921,1.412771,4.485956,1.9797,0.5571994,1.0
1.821503,0.8903313,1.33077,1.677401,6.390067,2.8115,0.3069288,0.7902735
1.709916,0.6923847,1.12871,1.42998,6.297078,2.67515,0.36547,0.6582817
1.121353,0.4522762,0.7049284,0.8209438,13.27584,6.484585,0.8073856,0.0
1.437832,0.8229027,1.241772,1.572245,6.174851,2.840998,0.3415947,0.4433255
2.876715,1.541826,2.082569,2.447216,5.434967,2.04565,0.7362957,1.0
1.733429,0.9117031,1.350881,1.673552,4.077563,1.883229,0.3534347,0.5826759
2.429676,1.79764,2.424423,2.768269,5.008338,1.624447,0.8858343,1.0
1.658094,1.968725,3.019991,3.374817,6.13616,2.8555,0.6925023,1.0
1.58844,0.6945381,1.063496,1.349339,5.490788,2.52161,0.2968955,0.0
0.8936348,0.3195763,0.5845585,0.6345901,3.960457,1.875166,0.8859393,0.07323891
0.8150082,1.917286,2.528765,2.841518,2.508276,1.113481,0.6353461,0.7231971
1.791553,1.816437,2.631197,3.012712,3.081881,1.212231,0.6668596,0.9460674
4.45525,1.755913,2.336275,2.703445,3.006039,1.398812,0.8633665,1.0
2.016853,1.013197,1.437168,1.747301,3.854364,1.663944,0.8570454,1.0
0.5978184,1.065622,1.882187,2.263603,2.795237,1.346114,0.9997292,0.3425784
1.072601,0.5086899,0.8162193,0.9143677,6.830995,3.495622,0.8311947,0.0
